reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
gp:AOqpTOFyn1MJGUPR1TTlmJmcOd7jlDmyODYQNDfJE2TPX4kmvFAlYzKqnoXuh0YkdOc4UKCpShhZSZdmY8eaAQ,Mark Peregrina,https://play-lh.googleusercontent.com/a-/AOh14GiBltJV6SFtw5gl1TZqR38ZNW1xv3feNuGRgE0sMQ,"The same with everyone else, there is a problem with creating folders and the part where you can't share it with other accounts. i gave 2 stars not just for these two reasons but also because all the files and photos that I uploaded got deleted when its not even in the bin and the apps just keeps on lagging when my phone is completely running perfectly.",2,236,2.20.441.09.44,2020-11-28 18:57:34,"Hi, Mark! We may need to check if the file or folder may have been shared publicly. Learn more about how to control your sharing settings here: goo.gle/37j8edR. Also, let's connect you with our Support Team for help. Go here to get a call back: https://goo.gl/LcAuFy. Hope this helps!",2020-11-29 19:10:24
gp:AOqpTOF5Qq9UYrntQyenHbqwSeNJqYaBIjTWBCGMB8wQftDwiYBX4PAJ9rabTinXI5jcz4OpJLpJbk0kHq2jCg,Rove McClain,https://play-lh.googleusercontent.com/a-/AOh14GgZ5qUZBTfSKtjG7h9SW7KsQVUWT9UZu3mcynI07ms,"The update broke the app!! It constantly force closes. I can't access my files!! I am noticing that the previous ""quick scroll"" bar that we've had is missing. That is a very useful feature that should be brought back. Seems like it got kicked out with the new design language. Please fix.",2,882,2.20.421.05.40,2020-10-29 22:12:08,"Thank you for reaching out, Rove. For this issue, I would recommend you to contact the Drive Support team for better assistance. Go here to get a call back: https://goo.gl/LcAuFy. Hope this gets resolved soon for you.",2020-02-03 22:09:51
gp:AOqpTOF3ix7p3g4GYHR14Hp0obbNkpgjmEwbTp4ij9ggLAxq2y1bJxcUIsvl8yNWCCqBLVKamKAYqR7NFTTJ_w,ImPressed By Des,https://play-lh.googleusercontent.com/a-/AOh14GjiP5ix361WeDPzt9hzbQ_CH8s77tjSrXLfNGNqB_o,Been having nothing but issues... support team hasn't helped much rather than keep saying they'll reach out in 24hours. Figured it out on my own but now I updated the app and now it won't upload anything. Says check connection even though I'm connected to internet. Don't recommend at this point I'd go with Amazon or drop box because this is a big pain..,2,210,2.20.511.04.40,2021-01-12 22:55:43,,
gp:AOqpTOFchnsDN7m7SfPjqsGqo7galb1gZxwVhopdVZsZmKgKqMFYmPBrD8GTzo_D40mh_a2VCDfdDn5B4QNLrQ,Siddharth Sharma,https://play-lh.googleusercontent.com/a-/AOh14GhJGTG2Y8q_IdbclSXjC-lvRVBPY3VPLTX3c4ss6Q,"Idk why when I upload files from my device to drive. It shows uploading and finish the process but when I try to access the files on pc via web browser it doesn't show up. Also I did some moving files within drive, renaming few files and making new folders which were not shown at all. I did clear cache and data to see if it's my app problem and found out it is! After clearing data(let's say after 2-3 days of upload). When I relogin. The changes and new files are all gone! It's same as the pc ver",2,27,2.20.461.08.40,2020-12-07 20:15:37,"Hi, Siddharth. Can you try restarting both devices and Drive apps on both? Make sure you are also signed in to same account on both. Does that help?",2020-12-09 03:27:20
gp:AOqpTOGcHfeYPwksWN1d67bBaK2bqa7mOVCTCtVH5r8UYPyhGpY5eVayG3Hkvm18PLLyxyWue3zxNBEAq49YpA,PhilMinecraft,https://play-lh.googleusercontent.com/a-/AOh14Giik5JZgjqQ_HBYJIB7nPmPT9nBm0kqbveHGUpl2Q,"The bug is very frustrating for me because if I want to turn on ""Link Sharing"" it doesn't enable and it says ""Unable to change sharing in settings"" and I tried to publish a file and it doesn't uploading, it only says, ""Unable to read the file. Check your internet connection"" but I have a fast internet. Pls fix it!",2,65,2.20.421.05.44,2020-11-03 07:39:09,"Hi there. Could you try uninstalling and then reinstalling Drive app itself? Follow the steps here: https://goo.gle/2SoitJl. If this doesn't help, please visit our Community Forum for any additional assistance: https://goo.gl/DvMg7m.",2020-11-03 07:58:27
gp:AOqpTOFrqQOSvCnPMSOMlS9NOVwpzPJB5WbmlMSuc7k954shgczlJPtxB13TrEaIzxfctuq56gJXQ6IedT9IwQ,Rajveer Singh 7832,https://play-lh.googleusercontent.com/a-/AOh14Gj7xaA5vwu-W-O2ZtrQOxZnBhYxUFsZilN1dlDVp14,"Online ""link sharing on"" is not showing or visible , how to turn it on as it doesn't show this button or option...",2,0,2.21.041.03.45,2021-02-13 02:39:17,"Hi, Rajveer. You can share the files and folders that you store in Google Drive with anyone. Learn more here: https://goo.gle/37j8edR. Let us know if that helps!",2021-02-13 03:01:53
gp:AOqpTOH0YKflB2T_S2vSDnKeqLsPKcJCGvXF1MtKMtUNX9yoDvw9DHdhIXkBfVezyZW24FU8Gjx4dE5Yg2AQfw,shradha jadhav,https://play-lh.googleusercontent.com/a-/AOh14Gjj5k1-pAqSo00hbHVvwO22sxBKAtsZl0GYeCEeEcM,Files are not uploading it keeps saying waiting for wifi. I cleared the cache it still says waiting for network though my internet connection is absolutely fine. Very annoying:(:(:(,2,1,2.20.511.04.30,2021-01-24 16:08:23,"Hi, Shradha. Could you try uninstalling and then reinstalling Drive app itself? Follow the steps here: https://goo.gle/2SoitJl. If this doesn't help, please visit our Community Forum for any additional assistance: https://goo.gl/DvMg7m.",2021-01-24 23:17:01
gp:AOqpTOH4J4mubAwgeyGXUuOZF0BtbqPpsQKWm3gZpJWIuvX2i8w5CAl9kHLLEf38y1XCLFBRqOV5ztr0TMkKPA,DilanF Catlett,https://play-lh.googleusercontent.com/-3jDCDnwbhNY/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnUwElj0ky-VEsPzf_T_Slcm3wwng/photo.jpg,"I used to be absolutely in love with Google drive. However, since the last time I have used the app on a phone, there has been an update making Google docs and Google sheets a required download. This takes up more space on my phone and also makes Google drive pointless. Please return this app to it's tie all status, it is more convenient to use the one app for everything than to have 2 different apps (I refuse to have drive on my phone as it's functionality is disappointingly sloppy now) :'(",2,18,2.20.441.06.35,2020-11-29 21:36:24,"Hi there. Thanks for the feedback, you can also send it here: Google Drive app > Menu > Help & feedback > Send feedback.",2020-11-29 23:20:34
gp:AOqpTOEpXkcIWIAnh05bl0tn8oG88g1A8KtjZ9J56ePmjrnOFa_NuV5oeG1RBnsb4DKdfuRvseMIpmErXrTSmg,rosemarie entoma,https://play-lh.googleusercontent.com/-JA_0dZh6dCc/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmwNtCAV9PYoEZjMQMhkIn2GFB1NQ/photo.jpg,It is very frustating that I cannot see the progress of my uploaded material especially video presentations. The loading icon just keeps on spinning and spinning and I dont even know if it is almost done uploading or just half away. There should be an indicator on how many percent left to upload. Please do something about this.,2,10,2.20.491.03.44,2021-01-05 14:25:15,"Hi, Rosemarie. Let's try resetting the app data. More info here (see ""Clear the app's cache"" section): https://goo.gl/gX7ctA. Also, thanks for the feedback, you can also send it here: Google Drive app > Menu > Help & feedback > Send feedback.",2021-01-08 03:56:18
gp:AOqpTOE2F73BE_GCHRQI8FQqrnpVMUaYRC6ebN6Lj4kFQn7RlQQ5GW26t_bx4T7GUEmQuY3-UZGx5wt6aPQEvQ,Bernard Steven Kyle Benedicto,https://play-lh.googleusercontent.com/-dTHNY-Y4-uk/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnUTUCYdbriP_iZDHk2SKuvcbuL-A/photo.jpg,"It is a good app, Im always using this app to send file through online because of the new normal or online classes. But the biggest problem in this app is I cannot send files faster it keeps saying that 'waiting to upload' and I thought it was my wifi but we're using high speed connection. Because of it some of my quizes turning into late, it consume my 30 minutes just to upload my file, so please fix it. In this new normal lots of students are relying to your app.",2,43,2.20.491.03.44,2020-12-16 11:36:41,"Hi there. Can you clear your browser's cache and cookies, and re-try? Instructions here: https://goo.gl/pPFVm Hope this helps.",2020-12-16 20:02:02
gp:AOqpTOGFt6JCnJssQcoAmhs--0lGczQd-nvooBhwJbtZEzdF5tJzmDb9d9t8f0F1RAYcRPCoM83TjBdI5sqhBA,Albert Xavier Merano,https://play-lh.googleusercontent.com/a-/AOh14GiG60YL4TDWQcL91Mjh2LrIxti9YfX56N1LMFcHrQ,"I can't upload a whole folder If I create a folder, there's no 'select all' button, it's HASSLE And when I select one, uploading in a folder, it says, waiting for network.",2,1,2.20.511.04.44,2021-01-20 19:07:32,"Hi, Albert. Have you tried to upload the file to Google Drive using a different network? Hope this helps!
",2021-01-21 03:34:35
gp:AOqpTOGqVHkhuzPup2WutZ_pLA075PELmQxqCtwHBXo-QjhQueq2D1FZWYhmtlQrr_1ZtJXusQXtv87GuizosA,Mani bharathi,https://play-lh.googleusercontent.com/a-/AOh14GjmytTSWdx3SRcijYuJ2fqWSTmEZKWEGfQSRVH0ow,Every day I'm accessing my drive but now u have facing the problems on my drive when I create new folder in mobile drive app It can't be synced in my pc drive site.. and I create documents on my drive.. but on my old folders I do create documents .. I thought it maybe update problem then I update my drive it but again and again this problems occur please fix this..,2,2,2.20.511.04.35,2021-01-18 21:49:43,"Hi, Mani. Let's connect you with our Support Team for help. Go here to get a call back: https://goo.gl/LcAuFy. Hope this helps!",2021-01-19 05:34:19
gp:AOqpTOEoURc5JjEUTyMHFJF5mGu7O2Qr1pGKZ3_HP_J9qpMyhE65Hf_IaX6A2sLgGsarG1-7R2ZEEHDSRxxX4g,CAMnimations,https://play-lh.googleusercontent.com/a-/AOh14GgVrnTKOIzscyT8GO13vEyFDkqzKdiep7dc4QB1NQ,"The recent update made it harder to share links. As a student that primarily use google drive for sharing files it really takes too long to share files. Not all of my teacher gives their Google account. Instead of the usual ""share link"" you need to change permission first so that everyone can download it. Making it two steps instead of the old ""just tap here and paste"". Please bring it back",2,32,2.20.441.09.44,2020-12-04 10:57:32,,
gp:AOqpTOHQavNN-TStif5Z6DThttoHM_Aay--1CXjv6zPNq5KjdxCcstM-_dAdamqqhvbc-7POwfKy4ndocnFhzg,Surya Prabha,https://play-lh.googleusercontent.com/-P4nJEJEOEzo/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckcx_rvtXPwS_K0f8ppyed78-mg3g/photo.jpg,Videos are not getting uploaded,2,0,2.21.121.05.44,2021-04-12 15:23:17,"Hi, Surya. Have you tried to upload the file to Google Drive using a different network? Hope this helps!
",2021-04-12 23:31:50
gp:AOqpTOGlo4Fb37bsacPZFO1JTBmk0KDHoPvCY4LO4o0tCe08wVPgJzA5KP7ZsdNrEVAsg47q-9bSzlNoe3fWJw,Jack Mihell,https://play-lh.googleusercontent.com/a-/AOh14GghfyIsBGOYeXyxsUau9aR-0-ncpDIxVjkEQwyC8Q,"I've tried all the troubleshooting options (reinstall, clear cache and memory, update phone etc.) and it still crashes a second after it's launched. Sometimes I have random bits of luck where if I quickly tap an option before it closes it won't crash but that rarely happens. Great when it works, terrible when it doesn't.",2,26,2.20.421.05.40,2020-11-11 18:59:12,"Hi, Jack. Let's connect you with our support team for help. Follow the link to get a call: here: https://goo.gl/LcAuFy. Hope this helps!",2020-09-09 02:34:01
gp:AOqpTOFMDxhwel1ja5Gp_xqJ24Xxy4yN-J2fPKmc35OpBqH27fqVFUKGQ9tSNOipcPrYmGgSp75io1AF1ECeeQ,Wolfgang Schweizer,https://play-lh.googleusercontent.com/a-/AOh14Gikn8PA7lTKsmHcQ66bm0UCpIjtKmp4NZwRm6uhyZs,"drive sync is a catastrophe. First it takes half an hour until all files are scanned, then it stops working completely after another hour or so. Files don`t get synced to the cloud, even if it says ""updated 2 minutes ago"". Nothing works. Paying much money for this every month is a rip off.",2,27,2.20.491.03.34,2020-12-18 04:40:37,"Hi, Wolfgang. Let's connect you with our Support Team for help. Go here to get a call back: https://goo.gl/LcAuFy. Hope this helps!",2020-12-18 04:48:25
gp:AOqpTOGUvln_sTScczMkn_2tWb87sfZ1omwGbhSwI4_yz_4Ya9BK2o-9ZRsYmSyopq6tgxgMSGxbz5zUR5A5EQ,Priyanka V,https://play-lh.googleusercontent.com/a-/AOh14GibYZ3o05eyn8_oR_i1EOOJPlIyhMKUZRJDHIxVDA,After latest update the app isn't working properly on my android. The notification doesn't pop up while uploading document or anything doesn't show the % of upload completion and when tapped on the banner from notifications it doesn't redirect to app instead I've to manually go and look for drive application and open the same. Drive was something I was fond of and recommending my friends to use. Since the last update I'm not certain as to whether I could recommend the same any further.,2,29,2.20.441.06.44,2020-11-17 07:42:20,"Hi, Priyanka. Could you try uninstalling and then reinstalling Drive app itself? Follow the steps here: https://goo.gle/2SoitJl. If this doesn't help, please visit our Community Forum for any additional assistance: https://goo.gl/DvMg7m.",2020-11-19 00:39:38
gp:AOqpTOHh5vtYtg_k5p_gwqKBAddTl5wi7_QDJuEbA0kaCdr2hgsBUTdVapYPr4gRXPogFk6kTyQBvCJIZiXaGw,vikram rajput,https://play-lh.googleusercontent.com/a-/AOh14GjoCwQwmSPJDirwTrzEAsQuXrXgVFBmZrCDzi2H,"The previous version of app is good but the updated version is worst because every time i want to upload something it says waiting for network but the file is not uploaded. Everytime i want to upload something i have to uninstall this app and reinstall it, than the function work. Please fix this than I will give it five star.",2,12,2.20.441.06.40,2020-11-16 02:40:02,"Hi, Vikram. Have you tried to upload the file to Google Drive using a different network? Hope this helps!",2020-11-17 19:36:02
gp:AOqpTOHlDpKaiX5hxU2JeXHKOMOX59ECE1QPteAcCMfyxcY0zFM9TDASbwqaMtdrfYdHH7ChpdFBYrSXKZuh-A,cherryl gajardo,https://play-lh.googleusercontent.com/a-/AOh14GhI-pSIc1uDr2YdCgWbkwjjXZxnZyoTUs3qXgVf,"I can't change the color of my folders, though it is still working few days ago. Hope that it will be fixed soon. (｡•́︿•̀｡)",2,5,2.20.511.04.44,2021-01-15 10:31:37,"Hi, Cherryl. You can learn how to organize your Google Drive files here: https://goo.gle/2UyF0nx. Hope this helps!",2021-01-16 00:29:01
gp:AOqpTOG89OSVH50cHQlHSiAtGnfW62FfRI9KxNRFkwZGNYTyfTMTMIBDIx_DyK83TRdH0tOqD1jUVfBQXbiNpQ,Kenneth M.S. Tan,https://play-lh.googleusercontent.com/a-/AOh14GhIy5MQUcGGM-sBH-aVw6kTod77QhQhxB1_QKXATiY,"I realise a problem today and contacted Google Support. My google drive app on my Android phone is not Syncing with my web! I have re-organised my folders, renamed, and deleted some files on my phone app but nothing changed on my Web browser. Tried everything! Clear cache, use different web browser, incognito, ""check for my phone latest updates"". I cannot uninstall the latest Google drive version as I do not have that option. After 1.5hours with Google Support, still no solution.",2,266,2.20.421.05.40,2020-10-25 15:10:09,,
gp:AOqpTOFbEtSqVtRoPDEmgezXUHCTNun4HX-0HBMJgJ4eBjx16VpCINr6a2mPajFqW1Iozn7Fx4hZTT9KYAYnrg,Jomari Navales,https://play-lh.googleusercontent.com/a-/AOh14GguHku3eBFHohjKP6wiGlMQ9CNBLZGq7IqILAam,"Since the last update, I can't upload any files but can see other files uploaded by others. Hope to fix these soon... Edited: 11/18/20 Tried different network but the problem still exists. Hope to fix these soon. thanks Edit: 11/19/20 Im talking about the app sir but Thanks for the suggestion though. I need to upload some files in my mobile directly to the drive. If I would do it in incognito then the app is useless. Heheheh. Im not the only 1 having this problem. Now2star rating",2,11,2.20.441.06.45,2020-11-19 19:36:56,"Hi, Jomari. Could you try uninstalling and then reinstalling Drive app itself? Follow the steps here: https://goo.gle/2SoitJl. If this doesn't help, please visit our Community Forum for any additional assistance: https://goo.gl/DvMg7m.",2020-11-21 01:23:17
gp:AOqpTOFvaIavzlQXOE0f3MfPDwi8o4d8_Hu-A-9o_hJPYc0Wk1rlZ-NeoE5jNcJQ62CUlGuGjHUXhIGARr6PUw,herry cahyanto,https://play-lh.googleusercontent.com/a-/AOh14GgjIxZVaE-ZR2d127D0UpwAnENZqGTOwKoaokYTHg,"Update ; After uninstalled Andorid Auto from google (may and Accessibility suit) the problem is fixed. Was ; Used good before latest update, now olways ask locate or share, with share upload form another apps, I have to one by one to upload files. But after uninstalled update, using old version Drive, problem disappeared. Plase fix for next update.",2,29,2.20.441.09.45,2020-11-27 12:32:28,,
gp:AOqpTOHsBXqyRlAenp8c58AE9crpuIwTjIMy-OssGAGKQboKZt3DCTa39AvGhj6quJupISdPXom_pHbu03830g,Amanda Knox,https://play-lh.googleusercontent.com/a-/AOh14GhcmLlg4j9W0WRjRXp-0ulq9qzAaWDxTpe9WX7whUE,"I have been having a very hard time with this app ever since the update... Nothing wants to sync, I'm having trouble with downloads,and I can't find anything... Plus it no longer deletes duplicate files or pictures so that takes up an enormous amount of space... I'm only using it because I have to.",2,15,2.20.441.06.33,2020-11-14 09:26:34,"Hi, Amanda. Let's connect you with our support team for help. Go here to get a call back: https://goo.gl/LcAuFy. Hope this helps!",2020-11-15 05:55:44
gp:AOqpTOFPEEJI6yVtbFbQESinVlkfHT-sKledpafWVvRDU0sIq3Zk9sU2iT_2rVUBDEbXxbHuR-trJ51PjkUWKw,ddeulgidejun,https://play-lh.googleusercontent.com/a-/AOh14Ghwo70WIPtQmE6l6kejSp-zw58c8xjyU9i0qWTHYA,"it used to be great but these past few days i cant seem to upload any file. i thought the problem was with the internet but other apps were working properly but this one. pls fix it edit: i tried using other networks but it wont work. also i tried uploading using the desktop, and it works just fine, the mobile app wont just do it",2,12,2.20.421.05.34,2020-11-01 06:09:44,"Hi there. Let's try resetting the app data. More info here (see ""Clear the app's cache"" section): https://goo.gl/gX7ctA Hope this helps!",2020-11-01 08:03:27
gp:AOqpTOEbXBXcyP3yJH8qQDvc-__4YDkDhVTCXoGOJGbZICwGbMPC86ZMyCAObLugFgg4eo9p8Rh0yyeg_wJ93w,Syed faisal Hasan Zaidi,https://play-lh.googleusercontent.com/a-/AOh14Gi38PhM4rjBv-ov1nDy6_Cw7Nwv3c7T2UrC1ttiQA,"When we offline file in Google Drive, after that whenever you open Google Drive, then the same offline file starts reloading which causes data to be busy.",2,2,2.20.491.04.45,2021-01-17 22:19:43,Hello there. Thanks for asking! Find instructions on how to work on Google files offline here: https://goo.gle/37eYsd3.,2021-01-17 23:51:38
gp:AOqpTOGO1NPTUrLN_9vD8dWSg5p_SfsyVijhJV0rQtvWqTcRwyWr9GvZ6tDbgYiGT100aLhuqG9Jy5o50THcyA,Annisa Nuriowandari,https://play-lh.googleusercontent.com/a-/AOh14GiOBQO9Kr7r_xwtaTscTC_xzpWosl-0XK8BplUr,"I can't upload files or create new folder from my tablet. To be more specific, I can technically create new folder, but it's not updated when I check the drive from my laptop, as if it's not connected to the internet. It's not the internet connection issue however since I can download file in the same time.",2,19,2.20.441.06.43,2020-11-11 04:53:02,"Hi, Annisa. Could you try to access Google Drive in an incognito mode or a different browser? If it doesn't work, you may try using a different network. For more details, you can check on this guide: https://goo.gle/2PZZBil. Hope this helps!",2020-11-13 19:03:28
gp:AOqpTOHt9FGugI8nRFiU2yzIYLoQ4tnY_mAuGWnyn_FIZx3h8VH-zUDGktxN_1lE_wAKL50Z5VRoS8v1OMp7YA,Dipshikha,https://play-lh.googleusercontent.com/a-/AOh14GgGwrmlREzGGkhIgemAxNk9QiUyJxRYBq5kKg0F6g,The recent update is not good. I have been trying to upload my files since last two days but it's showing check your network connectivity. This is only happening with some particular files and following that no other files are uploading. Edit: It is still isn't helping.,2,14,2.20.491.03.44,2020-12-25 09:58:11,"Hi, Dipshikha. Could you try uninstalling and then reinstalling Drive app itself? Follow the steps here: https://goo.gle/2SoitJl. If this doesn't help, please visit our Community Forum for any additional assistance: https://goo.gl/DvMg7m.",2020-12-26 02:22:24
gp:AOqpTOEhSAkWpZDGPUcp746ydRkxXItiZMQbiELXUQc5DvHagHEGVYXTQMhkZALdTIcPMoGkCee1sVIcHSL0Dw,Miguel Pablo,https://play-lh.googleusercontent.com/a-/AOh14GhHvSHQd3rurjNlW478a61_LHTMBVVIrch3Rck-6Q,This used to be a good app. Until now when all my uploads are stuck in loop. Can't stop and remove it so it keeps saying uploading but nothing happens. I doesn't allow me to select multiple files anymore and upload it all at once. It sucks that now I have to select a single file every after upload,2,4,2.20.491.03.40,2021-01-11 08:28:47,"Hi, Miguel. Thanks for the feedback, you can also send it here: Google Drive app > Menu > Help & feedback > Send feedback. And let's try resetting the app data. More info here (see ""Clear the app's cache"" section): https://goo.gl/gX7ctA. Hope this helps!",2021-01-12 02:16:17
gp:AOqpTOH3S5MwSPG4ylg1QEGayyFXCAVRtIa1QWbgU8Ev600GJ37xHHdySFkwWcweATPC_9A49Qlphjw9gtxVaA,sorasword123,https://play-lh.googleusercontent.com/a-/AOh14Gi-hh-LZ4r-jZloXjvBCocyw_B8s3nL4k9WAIN9vA,Lets me do all my Google doc stuff but when reporting anything too Google doesn't work like someone keeps stalking me then they put my personal information on a Google doc then says they're going to put it on the internet so anyone can find you guys need to take that permission off or something I also reported this doc several time but you have done nothing,2,0,2.21.101.06.40,2021-04-01 03:17:15,Hi there. Let's connect you with our Support Team for help. Go here to get a call back: https://goo.gl/LcAuFy. Hope this helps!,2021-04-05 04:33:01
gp:AOqpTOGuI7RHEXcZe3qZYt5fYX1XsZshpaTc7fo7kXop3qRa71ARR41LrmPomsu78U4Fx8DNllxFI0NwFPv80Q,SK RIYAZ ABRAR AHMED-BDN,https://play-lh.googleusercontent.com/-u9E-f9AIWNs/AAAAAAAAAAI/AAAAAAAAEDM/AMZuuclUC7NHqkwF-KoFMWB4uelxknH68A/photo.jpg,My experience this aap is to safe for storing data,2,0,2.21.081.03.44,2021-03-22 06:27:21,"Hi, SK. Riyaz. Thanks for the review! We would love to earn a perfect score from you. Let us know how we can help and earn a 5-star rating. Please visit the Help Center (https://goo.gl/3Wq58E) or the Community Forum (https://goo.gl/DvMg7m) for any additional assistance.",2021-03-22 06:46:08
gp:AOqpTOG177ZNYhR-sEgxUBJhFm2KZBqHNoCEsNB75GH4ctHm1wW_BFxokJeZVM2pfwLsC2Xw7SHJm7JHUGxJ5Q,Fatema Khatun Fayza,https://play-lh.googleusercontent.com/-uzlTca7eypo/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucltOTRSNzoS0IPHQNLFtpaTP2pV6w/photo.jpg,"Having great problem in running this app. It becomes stop suddenly and some files need to be opened with another app. I have loved it till because of its feature, but the things that i am facing very annoying. I have updated it many times thinking that issue will be resolved, but nothing happened.",2,18,2.20.491.03.34,2020-12-20 10:56:30,Hi there. Let's connect you with our Support Team for help. Go here to get a call back: https://goo.gl/LcAuFy. Hope this helps!,2020-12-21 04:47:00
gp:AOqpTOHhpPaSRgaeLHH9mxlrqFiihu_UViXmfASQZc_d0mrpfJuUo4yn9Tnep67Jk6MJkn4y6cTLZpIR2QFh0w,Ajay S. Kumar,https://play-lh.googleusercontent.com/a-/AOh14Gj0xrpPREeV3MekVMZFqzCYTipVuQVvusGueq-X,From few days back drive is not properly working. Many crash report is submitted but not got fixed. Not able to upload and update or sync.,2,1,2.20.511.04.44,2021-01-20 08:35:51,"Hi, Ajay. Let's connect you with our Support Team for help. Go here to get a call back: https://goo.gl/LcAuFy. Hope this helps!",2021-01-21 01:10:35
gp:AOqpTOEkWAJOYJ9eFUqCxEQti7DCrn00M-pzQfhYvtob6oyp7sR3nXGPyZLc6Vygf0jqP1rctqAa2a_UHoFXPg,Mitsuaki Hymes,https://play-lh.googleusercontent.com/a-/AOh14GjDVy3hBqb0X5Be7xolt58yDSPAuIFklxpWR0yV-M8,"I used to love drive and would always recommend it; but now uploading anything is a hassle. It's starting to annoy me. I have to clear the cache, force stop, and then try again. If that doesn't work then i repeat those steps. Fix this!!!!",2,10,2.20.466.01.45,2020-12-10 09:56:10,"Hi, Mitsuaki. Have you tried to upload the file to Google Drive using a different network? Hope this helps!",2020-12-12 21:27:56
gp:AOqpTOHjKlnlz4hs7iKdTXyILAH1WThV-9b8z_c3Cu7vxiiuNo3K7hUdIXwTkr2BasHsfqiaGSkplq-COJMjCw,Siam BD,https://play-lh.googleusercontent.com/a-/AOh14GinItICQZZA4KO-aHA6s-AmQp8NUWw7nRh3tVNY0A,"Network connection problem. Can't upload properly. Yes I have tried with 2 different Wi-Fi networks. Every time, the same problem appears. Upload takes place sometimes but the other times, there's nothing but time-wasting...",2,4,2.20.421.05.44,2020-11-02 08:08:39,"Hi, Siam. Let's try resetting the app data. More info here (see ""Clear the app's cache"" section): https://goo.gl/gX7ctA Hope this helps!",2020-11-02 08:17:46
gp:AOqpTOFFwJhvnBtlLmRYZttI2dDBER28wzd7E-YSTW1_rJhT_Uc6UjmHOeA43bUnpVTdRjgU8P0BtUaLzVXdZg,MD Reyaz,https://play-lh.googleusercontent.com/a-/AOh14GhaobdF0xdYV_TM6kVhGN6TMqP27SKKhA_4qrEo4w,This app is good but when I upload videos it taking to much time to upload and when it's uploaded their should be no speed increasing windows in it plzzz do something for palyback speed and uploading speed.,2,1,2.20.511.04.34,2021-01-22 09:58:29,"Hi there. Have you tried to upload the file to Google Drive using a different network? Also, please check your internet connection by doing a Google search for 'internet speed test' as connection may be poor. Keep us updated!",2021-01-23 01:24:02
gp:AOqpTOFAoEkoLgd2Z_VK4T7X-KLcb_QicMU9vmpzR0_SH4HcbFM_9wFcYpSHJiwJKo91qWRCEQALeajmqvhkhw,SARITA PATIL,https://play-lh.googleusercontent.com/--US3PAv0cAY/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucl_0JhPEPgDfN6Fksy8QsPlQoUjBQ/photo.jpg,Suddenly I am unable to open the Google forms made by me on my phone. It says 'You need Permission' on my android phone but I can access them on my laptop. When I checked the 'who has access' settings it does say my account but still doesn't let me open it. The account I am using to open the form are also correct. This is causing a delay in my work.,2,24,2.20.421.05.40,2020-11-02 17:50:38,"Hi, Sarita. Let's connect you with our support team for help. Go here to get a call back: https://goo.gl/LcAuFy. Hope this helps!",2020-11-03 03:24:55
gp:AOqpTOFUw7Esv5uITGtloVDrqdkT7YFTYu52shAU1EEDXZ4fqFrpJ61BoKFKIN1GR0rn2boTswwKxhMF6ouYHA,Ellen Y,https://play-lh.googleusercontent.com/a-/AOh14GjdKzaNlh3fbY6HyUnqRnfMcljls95VT1IgPGZa3g,Uninstall/reinstall seems to work if having issues,2,0,2.20.511.05.33,2021-01-23 05:44:40,,
gp:AOqpTOGDWQdCSLPUoaihmR62Iv9rmk6Sr2HdFpMhQiz411TW3oZx9OxKkOqpu6wO_a1WUL-YRgaKsP8Xcdyv6Q,Mark Maristela,https://play-lh.googleusercontent.com/a-/AOh14GhNddKK-hsl68DX_6RHHagtJ3edUtiFRBCK7SNeDg,"Is there something wrong in Google Drive lately? It's been 3 days, and my Google Drive is not working. My files are not appearing and whenever I refresh, the refresh symbol just spins infinitely. Please help me to fix this. I have already tried uninstalling and installing it again, but nothing works. 😭😭",2,6,2.20.441.06.45,2020-11-16 12:11:13,"Hi, Mark. Let's connect you with our support team for help. Go here to get a call back: https://goo.gl/LcAuFy. Hope this helps!",2020-11-18 06:02:57
gp:AOqpTOGYi1jsQWTQEqVCKfENzShE5SyInKRCvWjRVosAZa59h200Xc4jzkYxz8OHMQeq5RPrgaBZeGLDbotL0Q,Frankie Mo. HD,https://play-lh.googleusercontent.com/a-/AOh14GgyQ80AJ4My5uphRqG9iX5w4g-bDPpMG1BFVZsSjpA,This is the fourth time I'm editing this review The only thing that works is whenever I roll back the app data to the factory version that was installed with my tablet. The only problem with that is every second time I open the app it refuses to let me use the old version of the app and forces me to upgrade to the new version. So I have to uninstall the new version every time I open Google drive so I can use the old version that was installed with my tablet. 🤷🏾‍♂️,2,9,2.20.446.01.73,2020-12-24 00:27:19,"Hi, Frankie. Let's connect you with our support team for help. Follow the link to get a call: here: https://goo.gl/LcAuFy. Hope this helps!",2020-12-25 07:55:05
